particle_size,1_25_1_00,1_25_1_01,1_25_1_02,1_25_2_00,1_25_2_01,1_25_2_02,2_25_1_00,2_25_1_01,2_25_1_02,2_25_2_00,2_25_2_01,2_25_2_02,3_25_1_00,3_25_1_01,3_25_1_02,3_25_2_00,3_25_2_01,3_25_2_02,4_25_1_00,4_25_1_01,4_25_1_02,4_25_2_00,4_25_2_01,4_25_2_02,5_25_1_00,5_25_1_01,5_25_1_02,5_25_2_00,5_25_2_01,5_25_2_02,6_25_1_00,6_25_1_01,6_25_1_02,6_25_2_00,6_25_2_01,6_25_2_02,7_25_1_00,7_25_1_01,7_25_1_02,7_25_2_00,7_25_2_01,7_25_2_02,8_25_1_00,8_25_1_01,8_25_1_02,8_25_2_00,8_25_2_01,8_25_2_02,14_20_1_00,14_20_1_01,14_20_1_02,16_20_2_00,16_20_2_01,16_20_2_02,16_20_1_00,16_20_1_01,16_20_1_02,15_20_2_00,15_20_2_01,15_20_2_02,15_20_1_00,15_20_1_01,15_20_1_02,14_20_2_00,14_20_2_01,14_20_2_02,13_20_2_00,13_20_2_01,13_20_2_02,13_20_1_00,13_20_1_01,13_20_1_02,12_20_2_00,12_20_2_01,12_20_2_02,12_20_1_00,12_20_1_01,12_20_1_02,11_20_2_00,11_20_2_01,11_20_2_02,11_20_1_00,11_20_1_01,11_20_1_02,10_20_2_00,10_20_2_01,10_20_2_02,10_20_1_00,10_20_1_01,10_20_1_02,9_20_2_00,9_20_2_01,9_20_2_02,9_20_1_00,9_20_1_01,9_20_1_02,24_20_2_00,24_20_2_01,24_20_2_02,24_20_1_00,24_20_1_01,24_20_1_02,23_20_2_00,23_20_2_01,23_20_2_02,23_20_1_00,23_20_1_01,23_20_1_02,22_20_2_00,22_20_2_01,22_20_2_02,22_20_1_00,22_20_1_01,22_20_1_02,21_20_2_00,21_20_2_01,21_20_2_02,21_20_1_00,21_20_1_01,21_20_1_02,20_20_2_00,20_20_2_01,20_20_2_02,20_20_1_00,20_20_1_01,20_20_1_02,19_20_2_00,19_20_2_01,19_20_2_02,19_20_1_00,19_20_1_01,19_20_1_02,18_20_2_00,18_20_2_01,18_20_2_02,18_20_1_00,18_20_1_01,18_20_1_02,17_20_2_00,17_20_2_01,17_20_2_02,17_20_1_00,17_20_1_01,17_20_1_02
218.5,0,594506,563451,873425,1505472,1253647,353877,812225,1006886,831707,1069891,1258164,536324,335912,596760,422676,911403,1149766,2495150,1463884,1451072,1622546,3248623,1322334,986942,352526,163420,626032,757253,666797,757494,268175,545872,266080,380516,567691,643452,245325,483269,489244,435964,776831,590667,250349,577032,827502,226762,510383,888841,992826,1059983,1567114,1067111,1426305,1144971,949198,529494,655197,954151,926648,685843,1126841,824696,2008346,1403074,1591437,1126159,1412249,768837,664346,899613,956469,1399274,1649960,1974284,1942114,1780230,1956097,822523,1473862,1835927,954856,2663433,1274258,1503241,2410518,1378489,2304823,2875241,1743903,1169184,1342971,862774,841533,1020563,858217,225525,179546,165986,483335,46823,381097,475713,825559,676554,133846,524305,278106,376901,78192,416170,534462,242707,193284,51819,490360,570776,149793,379651,872700,76104,222407,216202,313674,159790,425889,432673,692531,943287,427467,174943,348437,330258,417120,339697,275131,103126,353456,292833,561105,213046,354960,434257,437084
219.5,0,616123,540073,869865,1472490,1243243,336951,810195,967830,868060,1015410,1291670,527293,328675,611710,418139,881396,1131992,2440305,1471668,1405174,1538168,3080553,1300368,952879,358251,156700,607429,784740,653187,733573,271038,532807,277456,371808,557985,661193,234312,482815,470679,443477,746162,537262,209265,553508,710214,216538,482831,868724,964511,1032715,1563768,1097178,1397831,1128225,911842,530923,664935,937642,903521,678247,1087457,815544,1982271,1427973,1563507,1128499,1401173,747927,664183,842377,1041889,1401792,1573551,1924987,1959467,1690548,1912071,754109,1471271,1816410,946502,2687057,1285265,1478276,2420998,1350076,2210224,2871282,1735842,1169680,1321077,849171,788893,1016444,844767,229014,169712,164242,472743,53801,367269,497175,832320,683428,131571,525654,288448,355998,81658,400029,586016,233008,185235,49275,474505,569417,152069,345130,972578,75383,223885,216490,317407,174086,410010,403651,734722,938323,435428,168035,351272,325202,415526,309767,269785,94437,348448,237678,549108,218133,355006,415351,433008
220.5,0,639057,518146,866740,1436086,1231480,321514,807625,928218,905544,963750,1322230,518700,322289,626066,414652,851349,1114568,2384170,1481598,1360619,1458354,2912280,1279177,917561,365829,151826,589567,812623,639898,710015,275098,520020,290913,363959,547800,677018,224650,482212,453278,452942,714369,487985,174685,529660,605544,208072,457510,848926,933877,997895,1559024,1129351,1370783,1112512,874891,535194,674266,917958,879894,671694,1049366,806442,1948022,1453896,1534611,1131127,1387834,727412,664619,787163,1133048,1408771,1500791,1878987,1975041,1607193,1866036,692332,1468330,1791330,940570,2703388,1298708,1456990,2428855,1324814,2117784,2860330,1727533,1171348,1299090,835459,741157,1012011,832415,232835,160725,162423,462511,62151,354312,519885,835552,689324,130503,525812,299431,335899,85758,383414,636885,226530,177833,47065,459277,568063,155469,313624,1072931,75195,225694,217419,321206,189887,394945,376782,780852,930811,445200,162008,354112,320519,414876,281938,263951,86783,343480,191923,535507,223336,355909,396756,428468
221.5,0,663227,497613,864047,1396690,1218341,307536,804478,888423,943722,915005,1349264,510492,316723,639503,412173,821367,1097525,2327006,1493444,1317504,1383316,2745314,1258669,881426,375245,148675,572478,840671,626958,686887,280323,507534,306594,356964,537205,690562,216258,481481,437007,464374,681677,442882,145755,505725,513223,201207,434325,829460,901555,956630,1552916,1163323,1345156,1097747,838545,542255,683043,895371,855902,666173,1012704,797371,1905548,1480702,1504892,1133944,1372325,707310,665612,734227,1229196,1420072,1431746,1836271,1988386,1529944,1818423,636749,1464823,1761272,936915,2712244,1314476,1439159,2433851,1302814,2027974,2842217,1718890,1173878,1277052,821734,698193,1007164,821133,236962,152563,160552,452622,72079,342205,543567,835159,694079,130606,524725,310987,316667,90533,366479,685561,223002,171064,45168,444693,566773,160010,284981,1170368,75509,227815,219098,325053,207243,380694,351944,830850,920719,456667,156831,356932,316290,415127,256148,257618,80063,338561,154436,520302,228554,357579,378565,423470
222.5,0,688530,478411,861779,1354755,1203815,294982,800720,848781,982119,869227,1372237,502620,311948,651695,410664,791551,1080879,2269069,1506960,1275910,1313179,2580991,1238758,844884,386493,147165,556178,868634,614386,664252,286681,495374,324655,350815,526267,701510,209060,480643,421830,477783,648324,401905,121675,481931,432666,195808,413174,810332,868161,910170,1545497,1198748,1320938,1083840,802983,552063,691125,870213,831681,661674,977571,788316,1855005,1508244,1474495,1136844,1354769,687645,667123,683768,1329266,1435565,1366445,1796806,1999078,1458548,1769678,586911,1460541,1726906,935402,2713543,1332443,1424566,2435768,1284164,1941191,2816889,1709833,1176944,1254999,808091,659821,1001806,810886,241367,145203,158654,443060,83799,330921,567889,831116,697543,131860,522355,323037,298349,96032,349373,730421,222227,164908,43566,430769,565602,165718,259029,1261051,76303,230230,221633,328930,226187,367251,329018,884545,908065,469698,152478,359709,312589,416232,232327,250790,74183,333695,124037,503535,233679,359927,360856,418020
223.5,0,714846,460481,859923,1310741,1187894,283816,796328,809580,1020228,826435,1390677,495040,307935,662320,410086,761990,1064639,2210609,1521890,1235904,1247991,2420470,1219366,808316,399568,147248,540680,896239,602190,642171,294137,483558,345256,345503,515049,709602,202987,479721,407701,493174,614558,364932,101719,458493,363060,191763,393948,791543,834272,859836,1536839,1235232,1298105,1070692,768356,564575,698380,842858,807361,658178,944035,779263,1796757,1536373,1443558,1139719,1335311,668449,669110,635925,1431845,1455119,1304882,1760544,2006729,1392733,1720244,542369,1455285,1688964,935898,2707305,1352470,1412997,2434410,1268933,1857760,2784409,1700291,1180207,1232963,794624,625832,995847,801639,246022,138618,156758,433806,97527,320430,592463,823466,699574,134266,518682,335491,280982,102306,332242,769809,224077,159349,42246,417519,564595,172628,235585,1340928,77560,232917,225126,332826,246721,354605,307887,941644,892917,484141,148928,362422,309487,418139,210401,243484,69058,328889,99593,485291,238602,362863,343695,412129
224.5,0,742031,443759,858459,1265113,1170577,274000,791285,771069,1057520,786615,1404189,487711,304657,671075,410405,732767,1048805,2151870,1537963,1197537,1187736,2264728,1200423,772068,414466,148917,525983,923200,590371,620695,302652,472104,368556,341016,503613,714646,197978,478739,394577,510537,580628,331782,85239,435604,303448,188976,376537,773093,800418,806954,1527026,1272341,1276627,1058201,734797,579745,704686,813710,783068,655664,912137,770202,1731364,1564936,1412220,1142457,1314116,649753,671534,590787,1535169,1478604,1247026,1727420,2010996,1332215,1670554,502690,1448875,1648210,938276,2693651,1374398,1404243,2429610,1257176,1777934,2744954,1690204,1183319,1210971,781421,595998,989204,793351,250892,132781,154895,424841,113471,310699,616847,812321,700044,137835,513704,348246,264587,109408,315223,802138,228476,154364,41196,404954,563794,180779,214462,1406015,79269,235854,229676,336735,268821,342736,288438,1001711,875392,499818,146163,365054,307044,420792,190287,235727,64610,324148,80065,465696,243211,366300,327133,405812
225.5,0,769923,428184,857359,1218325,1151870,265497,785583,733451,1093458,749727,1412472,480596,302087,677682,411584,703957,1033369,2093081,1554893,1160849,1132341,2114563,1181869,736445,431179,152197,512082,949220,578922,599875,312178,461025,394710,337341,492015,716529,193980,477718,382410,529849,546781,302233,71665,413433,252803,187370,360829,754977,767067,752786,1516156,1309596,1256466,1046262,702411,597513,709932,783191,758919,654106,881894,761121,1659573,1593772,1380612,1144944,1291367,631596,674352,548397,1637130,1505880,1192817,1697359,2011589,1276703,1621020,467458,1441145,1605416,942410,2672799,1398052,1398097,2421228,1248936,1701907,2698816,1679518,1185924,1189048,768566,570088,981802,785979,255943,127663,153096,416144,131811,301691,640555,797859,698845,142594,507438,361193,249172,117392,298444,825998,235390,149936,40410,393084,563231,190214,195469,1452727,81421,239015,235384,340652,292423,331624,270559,1064146,855652,516519,144173,367590,305317,424128,171898,227557,60770,319478,64541,444917,247396,370150,311210,399087
226.5,0,798333,413696,856590,1170813,1131785,258274,779222,696891,1127506,715713,1415326,473665,300202,681901,413590,675626,1018316,2034458,1572382,1125865,1081691,1970606,1163649,701710,449692,157149,498964,973992,567828,579755,322656,450333,423852,334462,480308,715215,190946,476679,371151,551063,513258,276040,60508,392127,210080,186882,346714,737188,734623,698485,1504337,1346486,1237578,1034768,671284,617800,714024,751722,735025,653474,853304,752014,1582282,1622714,1348862,1147064,1267257,614014,677524,508757,1735317,1536791,1142179,1670276,2008275,1225908,1572026,436285,1431951,1561343,948175,2645059,1423238,1394358,2409160,1244249,1629809,2646387,1668189,1187667,1167216,756136,547874,973580,779476,261131,123237,151395,407698,152682,293369,663062,780317,695885,148578,499920,374212,234737,126312,282021,840263,244816,146041,39884,381917,562931,200972,178424,1478204,84011,242372,242346,344579,317421,321240,254146,1128172,833898,534002,142951,370016,304355,428081,155144,219024,57476,314884,52243,423153,251054,374323,295957,391976
227.5,0,827056,400233,856111,1122991,1110347,252301,772211,661516,1159150,684495,1412658,466890,298976,683536,416388,647836,1003627,1976202,1590118,1092600,1035636,1833327,1145718,668083,469979,163870,486611,997209,557067,560374,334013,440037,456091,332366,468541,710746,188838,475643,360750,574105,480283,252943,51350,371805,174266,187461,334085,719721,703421,645056,1491682,1382466,1219915,1023611,641480,640497,716882,719715,711488,653732,826350,742876,1500518,1651587,1317091,1148704,1241990,597046,681009,471833,1827079,1571164,1095017,1646076,2000886,1179544,1523923,408810,1421170,1516716,955448,2610821,1449743,1392826,2393334,1243146,1561723,2588152,1656182,1188193,1145496,744199,529137,964485,773792,266414,119478,149829,399484,176156,285695,683818,759979,691101,155832,491203,387174,221271,136219,266057,844177,256766,142662,39618,371459,562911,213091,163150,1480604,87036,245893,250658,348522,343665,311559,239100,1192824,810363,551989,142500,372323,304203,432578,139930,210182,54675,310370,42520,400631,254088,378730,281391,384502
228.5,0,855861,387738,855876,1075242,1087589,247553,764566,627423,1187908,655988,1404487,460247,298387,682449,419943,620641,989277,1918497,1607778,1061059,994004,1703049,1128039,635745,492000,172489,475000,1018566,546614,541768,346164,430143,491491,331033,456760,703240,187626,474628,351157,598866,448068,232684,43840,352561,144407,189067,322840,702569,673732,593337,1478313,1416972,1203424,1012684,613046,665460,718444,687561,688401,654841,800998,733704,1415389,1680206,1285412,1149747,1215771,580728,684766,437563,1909623,1608797,1051222,1624657,1989323,1137334,1477024,384702,1408704,1472212,964103,2570548,1477336,1393301,2373716,1245655,1497681,2524678,1643470,1187158,1123905,732815,513674,954481,768877,271739,116363,148431,391484,202216,278631,702271,737173,684451,164401,481359,399946,208755,147155,250642,837423,271252,139778,39615,361713,563179,226596,149479,1459300,90495,249545,260412,352490,370956,302549,225325,1256952,785307,570168,142829,374501,304899,437542,126161,201094,52318,305940,34839,377597,256413,383279,267522,376692
229.5,0,884499,376155,855833,1027914,1063558,244011,756309,594677,1213343,630094,1390938,453719,298413,678561,424221,594088,975239,1861509,1625030,1031237,956605,1579966,1110585,604834,515696,183174,464104,1037769,536434,523967,359000,420655,530059,330447,445006,692881,187287,473650,342324,625200,416799,215010,37685,334466,119628,191671,312879,685725,645763,543990,1464351,1449429,1188050,1001881,586011,692494,718669,655617,665846,656759,777209,724499,1328051,1708377,1253933,1150082,1188805,565096,688756,405864,1980137,1649457,1010677,1605912,1973554,1099012,1431602,363661,1394481,1428450,974012,2524765,1505768,1395587,2350310,1251798,1437678,2456594,1630034,1184238,1102461,722036,501298,943544,764675,277053,113872,147240,383681,230739,272136,717880,712255,675921,174334,470471,412393,197164,159158,235850,820153,288267,137370,39883,352680,563737,241502,137256,1414976,94387,253290,271696,356496,399045,294180,212732,1319228,759007,588194,143954,376545,306478,442889,113740,191825,50365,301597,28772,354307,257957,387878,254354,368575
230.5,0,912707,365431,855924,981319,1038313,241662,747473,563317,1235077,606712,1372240,447290,299032,671856,429185,568219,961482,1805383,1641537,1003122,923241,1464158,1093332,575454,540986,196125,453893,1054537,526492,506997,372399,411576,571726,330587,433318,679912,187803,472725,334200,652915,386642,199680,32642,317567,99144,195249,304109,669184,619667,497505,1449918,1479264,1173731,991101,560388,721351,717533,624208,643898,659436,754933,715262,1239660,1735894,1222752,1149600,1161295,550185,692938,376632,2035934,1692872,973259,1589729,1953620,1064323,1387892,345417,1378457,1385979,985045,2474043,1534773,1399486,2323158,1261597,1381674,2384576,1615863,1179129,1081181,711901,491843,931665,761129,282295,111987,146293,376061,261474,266173,730141,685600,665525,185671,458638,424376,186466,172250,221743,792980,307762,135421,40433,344360,564577,257800,126334,1349585,98711,257087,284586,360555,427636,286420,201240,1378173,731751,605695,145901,378451,308970,448529,102570,182444,48780,297343,23975,331016,258665,392435,241881,360182
231.5,0,940204,355513,856085,935729,1011927,240502,738093,533362,1252800,585741,1348713,440950,300223,662383,434797,543071,947975,1750250,1656959,976693,893708,1355604,1076269,547676,567766,211577,444335,1068615,516748,490881,386212,402907,616327,331432,421730,664620,189166,471862,326739,681771,357734,186471,28512,301893,82264,199783,296441,652941,595546,454211,1435136,1505919,1160408,980245,536178,751718,715033,593612,622619,662820,734115,706000,1151337,1762539,1191961,1148198,1133435,536026,697274,349751,2074609,1738729,938840,1575989,1929626,1033026,1346085,329733,1360613,1345280,997066,2418989,1564069,1404802,2292340,1275068,1329602,2309334,1600952,1171560,1060083,702445,485161,918849,758182,287402,110695,145627,368608,294037,260704,738608,657591,653304,198439,445969,435761,176627,186440,208368,756938,329619,133913,41281,336749,565682,275459,116582,1266179,103466,260894,299147,364685,456388,279236,190770,1432195,703826,622277,148703,380216,312402,454370,92556,173019,47535,293181,20176,307974,258501,396857,230093,351545
232.5,0,966702,346352,856249,891378,984486,240534,728212,504812,1266276,567075,1320756,434693,301965,650253,441016,518676,934683,1696220,1670958,951926,867805,1254201,1059388,521539,595903,229797,435395,1079773,507158,475636,400275,394647,663587,332958,410275,647323,191372,471072,319892,711473,330188,175179,25130,287454,68387,205259,289790,636995,573462,414298,1420121,1528869,1148014,969224,513371,783209,711184,564070,602066,666851,714694,696720,1064133,1788083,1161644,1145777,1105410,522645,701727,325097,2094196,1786663,907289,1564571,1901745,1004895,1306339,316397,1340961,1306761,1009939,2360230,1593362,1411337,2257974,1292220,1281369,2231588,1585306,1161302,1039181,693689,481123,905118,755773,292304,109988,145282,361311,327903,255690,742915,628608,639326,212647,432582,446417,167610,201717,195758,713403,353627,132829,42449,329844,567029,294416,107877,1168636,108648,264665,315421,368906,484922,272597,181251,1479640,675517,637536,152405,381841,316793,460315,83605,163618,46604,289112,17164,285411,257448,401054,218977,342696
233.5,0,991905,337903,856344,848460,956090,241768,717877,477653,1275349,550613,1288834,428515,304236,635635,447800,495060,921574,1643387,1683201,928791,845335,1159779,1042689,497061,625236,251079,427036,1087815,497679,461276,414399,386794,713099,335139,398981,628361,194425,470360,313615,741673,304087,165621,22365,274246,56998,211664,284077,621343,553440,377836,1404984,1547633,1136484,957951,491946,815366,706021,535774,582282,671467,696611,687432,978995,1812284,1131876,1142247,1077391,510067,706262,302541,2093311,1836262,878477,1555350,1870205,979715,1268774,305229,1319537,1270762,1023520,2298406,1622350,1418895,2220213,1313055,1236868,2152060,1568934,1148169,1018493,685649,479618,890506,753839,296930,109858,145297,354159,362418,251096,742796,599019,623688,228277,418597,456221,159375,218046,183935,663994,379451,132155,43962,323638,568585,314573,100109,1061317,114254,268350,333422,373239,512830,266472,172616,1518861,647097,651070,157059,383326,322161,466262,75627,154305,45966,285135,14771,263537,255510,404936,208514,333671
234.5,0,1015518,330121,856295,807132,926852,244223,707139,451859,1279939,536258,1253459,422415,307014,618749,455103,472246,908613,1591827,1693367,907253,826107,1072110,1026178,474234,655573,275742,419221,1092585,488264,447812,428379,379344,764308,337946,387874,608077,198331,469729,307861,771969,279492,157637,20110,262255,47663,218985,279227,605989,535477,344797,1389830,1561787,1125752,946351,471876,847654,699593,508879,563305,676598,679801,678148,896750,1834888,1102726,1137527,1049537,498314,710842,281950,2071265,1887057,852276,1548193,1835287,957288,1233477,296072,1296405,1237560,1037661,2234149,1650723,1427276,2179242,1337560,1195975,2071451,1551852,1132030,998033,678329,480551,875062,752316,301203,110306,145713,347141,396812,246885,738096,569172,606506,245274,404139,465062,151882,235366,172910,610462,406606,131874,45855,318124,570310,335790,93180,948708,120276,271898,353125,377705,539681,260828,164804,1548293,618820,662487,162731,384674,328513,472110,68536,145139,45604,281252,12867,242532,252709,408415,198684,324504
235.5,0,1037250,322965,856025,767516,896897,247927,696053,427393,1280048,523914,1215177,416397,310278,599854,462875,450250,895769,1541600,1701152,887274,809940,990928,1009867,453035,686691,304116,411912,1093966,478869,435251,441994,372294,816509,341349,376978,586813,203104,469177,302589,801906,256434,151085,18277,251456,40014,227207,275166,590933,519548,315083,1374756,1570985,1115748,934355,453125,879467,691968,483497,545162,682172,664201,668882,818088,1855630,1074253,1131546,1021991,487403,715435,263193,2028140,1938526,828562,1542968,1797316,937426,1200506,288796,1271651,1207373,1052210,2168080,1678170,1436285,2135278,1365706,1158559,1990434,1534081,1112808,977819,671727,483840,858845,751138,305047,111333,146572,340250,430238,243023,728787,539388,587920,263539,389334,472840,145091,253588,162682,554573,434439,131973,48166,313293,572156,357881,87000,835074,126707,275256,374459,382325,565040,255635,157760,1566536,590921,671427,169495,385889,335855,477758,62251,136175,45506,277460,11353,222544,249088,411407,189462,315229
236.5,0,1056821,316396,855456,729701,866359,252915,684675,404214,1275746,513493,1174546,410465,314003,579244,471065,429087,883009,1492754,1706274,868815,796660,915934,993772,433425,718339,336536,405069,1091889,469447,423598,455012,365639,868834,345310,366313,564894,208760,468702,297754,830984,234925,145847,16798,241819,33748,236310,271826,576180,505612,288540,1359850,1574958,1106402,921906,435655,910135,683226,459707,527875,688108,649748,659651,743551,1874233,1046511,1124242,994880,477349,720012,246141,1964810,1990094,807213,1539534,1756651,919958,1169894,283294,1245383,1180366,1067013,2100796,1704383,1445723,2088563,1397438,1124480,1909641,1515647,1090490,957865,665833,489411,841928,750240,308384,112948,147918,333478,461805,239475,714964,509954,568088,282921,374304,479472,138962,272589,153245,498007,462117,132435,50943,309136,574069,380615,81489,724185,133534,278371,397291,387119,588477,250863,151431,1572437,563609,677572,177438,386974,344179,483104,56695,127461,45661,273758,10150,203688,244707,413836,180826,305880
237.5,0,1073966,310378,854508,693747,835382,259230,673065,382274,1267172,504911,1132128,404627,318165,557230,479616,408765,870305,1445321,1708475,851833,786107,846809,977911,415355,750237,373321,398654,1086330,459955,412854,467195,359372,920266,349792,355898,542622,215322,468296,293318,858668,214954,141820,15617,233311,28611,246268,269141,561737,493614,264982,1345190,1573534,1097646,908956,419422,938937,673459,437556,511457,694322,636379,650473,673542,1890414,1019545,1115567,968316,468161,724541,230670,1882907,2041135,788112,1537749,1713677,904720,1141650,279480,1217731,1156659,1081908,2032862,1729059,1455396,2039364,1432675,1093595,1829650,1496581,1065123,938188,660627,497199,824391,749552,311137,115159,149800,326820,490628,236210,696846,481125,547180,303214,359167,484892,133456,292214,144584,442272,488634,133247,54243,305642,575988,403713,76577,619120,140744,281188,421418,392106,609581,246483,145772,1565173,537069,680658,186657,387935,353469,488053,51798,119039,46061,270144,9198,186046,239638,415626,172749,296492
238.5,0,1088444,304876,853104,659688,804116,266922,661282,361524,1254520,498089,1088468,398891,322738,534134,488468,389291,857628,1399323,1707534,836286,778126,783220,962309,398766,782081,414757,392628,1077315,450353,403019,478305,353488,969650,354749,345750,520273,222812,467949,289239,884397,196493,138924,14692,225894,24398,257046,267046,547610,483491,244200,1330845,1566634,1089410,895469,404381,965121,662768,417064,495916,700725,624035,641367,608322,1903881,993395,1105486,942391,459849,728998,216661,1784742,2090979,771150,1537463,1668796,891562,1115764,277291,1188836,1136334,1096734,1964804,1751910,1465111,1987963,1471293,1065757,1750986,1476917,1036818,918803,656087,507138,806322,749007,313232,117982,152266,320272,515881,233196,674768,453116,525380,324148,344035,489052,128537,312274,136678,388640,512836,134393,58131,302798,577843,426848,72200,522165,148320,283652,446558,397301,627978,242466,140741,1544309,511456,680492,197261,388778,363699,492513,47495,110943,46702,266615,8451,169668,233968,416714,165206,287098
239.5,0,1100038,299860,851167,627534,772714,276047,649384,341912,1238032,492955,1044085,393268,327696,510278,497556,370666,844953,1354769,1703262,822129,772575,724830,946992,383593,813548,461071,386952,1064915,440602,394092,488111,347979,1015724,360134,335883,498090,231256,467647,285479,907601,179499,137093,13988,219532,20937,268599,265479,533807,475174,225980,1316872,1554280,1081623,881420,390485,987925,651260,398229,481254,707224,612657,632352,548027,1914338,968094,1093976,917186,452417,733357,204001,1673165,2138920,756220,1538524,1622413,880343,1092209,276683,1158857,1119439,1111327,1897105,1772660,1474679,1934660,1513127,1040820,1674110,1456693,1005744,899723,652179,519162,787814,748536,314597,121434,155370,313831,536839,230404,649161,426108,502875,345391,329010,491923,124168,332547,129504,338115,533471,135858,62682,300593,579563,449654,68303,434806,156243,285711,472341,402718,643340,238785,136299,1509849,486899,676956,209371,389508,374824,496400,43725,103200,47579,263168,7874,154574,227789,417041,158171,277728
240.5,0,1108568,295300,848623,597275,741333,286664,637431,323384,1217986,489440,999465,387770,333008,485972,506813,352888,832257,1311660,1695513,809318,769319,671303,931987,369770,844300,512405,381588,1049247,430669,386068,496396,342838,1057157,365892,326311,476282,240680,467374,282002,927717,163916,136277,13479,214189,18092,280869,264377,520337,468590,210108,1303318,1536591,1074215,866793,377685,1006608,639050,381032,467469,713719,602187,623451,492678,1921490,943668,1081028,892764,445869,737596,192585,1551402,2184226,743221,1540774,1574937,870931,1070946,277629,1127959,1105997,1125521,1830201,1791056,1483916,1879761,1557955,1018640,1599421,1435948,972124,880964,648865,533197,768967,748070,315170,125533,159169,307495,552925,227804,620538,400243,479856,366557,314187,493495,120317,352782,123035,291420,549262,137623,67983,299014,581070,471732,64836,357780,164490,287315,498306,408363,655395,235412,132414,1462257,463501,670017,223116,390132,386786,499639,40435,95831,48693,259797,7440,140761,221200,416559,151618,268414
241.5,0,1113887,291168,845406,568886,710125,298835,625479,305890,1194687,487481,955048,382409,338644,461510,516169,335953,819521,1269988,1684186,797809,768231,622308,917323,357224,873993,568781,376499,1030472,420524,378945,502967,338057,1092604,371966,317044,455023,251111,467108,278772,944211,149678,136442,13148,209832,15748,293785,263679,507210,463663,196380,1290220,1513781,1067119,851586,365934,1020480,626250,365439,454555,720112,592572,614685,442204,1925046,920139,1066648,869173,440205,741697,182314,1422865,2226151,732061,1544049,1526764,863202,1051923,280122,1096314,1096004,1139153,1764479,1806871,1492643,1823579,1605492,999072,1527253,1414725,936233,862537,646103,549156,749879,747542,314894,130302,163725,301263,563741,225370,589464,375629,456514,387205,299649,493778,116952,372702,117242,249009,559001,139670,74133,298045,582283,492658,61756,291194,173038,288414,523906,414242,663943,232321,129054,1402446,441340,659725,238635,390656,399506,502167,37575,88849,50042,256499,7129,128200,214302,415230,145523,259183
242.5,0,1115891,287439,841450,542326,679242,312621,613585,289379,1168457,487017,911229,377199,344572,437159,525548,319854,806728,1229739,1669225,787555,769190,577523,903030,345883,902280,630072,371650,1008787,410144,372717,507659,333628,1120764,378289,308090,434456,262573,466829,275754,956595,136714,137564,12980,206430,13816,307260,263325,494434,460313,184606,1277603,1486147,1060266,835808,355185,1028931,612978,351405,442501,726297,583759,606076,396451,1924724,897522,1050855,846449,435426,745642,173096,1290970,2263950,722648,1548182,1478274,857039,1035078,284172,1064100,1089440,1152060,1700275,1819903,1500692,1766425,1655381,981973,1457877,1393068,898386,844456,643842,566933,730649,746884,313723,135763,169103,295133,569087,223075,556539,352342,433032,406863,285472,492800,114043,392009,112097,211094,561658,141979,81243,297673,583121,511997,59023,234659,181860,288966,548513,420352,668855,229487,126195,1331746,420470,646218,256071,391085,412886,503932,35103,82263,51628,253268,6926,116849,207196,413026,139861,250064
243.5,0,1114518,284090,836700,517547,648828,328080,601801,273800,1139624,487990,868350,372152,350756,413159,534875,304578,793862,1190893,1650621,778512,772082,536636,889137,335677,928824,695968,367004,984423,399511,367379,510341,329543,1140450,384795,299459,414688,275089,466510,272914,964450,124947,139633,12969,203954,12221,321191,263253,482017,458461,174610,1265484,1454062,1053591,819475,345390,1031466,599345,338882,431294,732170,575698,597646,355206,1920257,875831,1033682,824615,431528,749415,164849,1158953,2296900,714899,1553001,1429827,852329,1020344,289804,1031490,1086264,1164086,1637877,1829982,1507901,1708609,1707185,967205,1391506,1371020,858929,826731,642029,586401,711377,746031,311623,141937,175375,289107,568964,220895,522369,330430,409586,425036,271716,490605,111565,410394,107569,177683,556487,144527,89437,297881,583500,529318,56605,187436,190929,288932,571437,426685,670080,226884,123812,1251844,400927,629705,275573,391424,426801,504894,32980,76074,53453,250100,6821,106650,199978,409931,134610,241079
244.5,0,1109750,281100,831107,494489,619018,345263,590178,259107,1108517,490346,826705,367281,357161,389717,544069,290113,780914,1153425,1628416,770637,776796,499353,875674,326534,953302,765949,362528,957643,388614,362925,510924,325793,1150658,391407,291155,395802,288675,466125,270222,967440,114296,142648,13111,202383,10903,335456,263403,469970,458023,166238,1253867,1417962,1047028,802615,336506,1027728,585463,327813,420920,737626,568343,589416,318214,1911397,855070,1015176,803684,428508,753005,157496,1029730,2324309,708735,1558329,1381755,848966,1007645,297061,998658,1086420,1175077,1577524,1836971,1514122,1650430,1760380,954628,1328297,1348628,818233,809371,640604,607401,692156,744920,308572,148846,182614,283184,563568,218808,487543,309915,386342,441233,258434,487253,109492,427542,103633,148626,543123,147288,98851,298650,583338,544211,54471,148566,200215,288280,591948,433226,667646,224490,121886,1164694,382728,610469,297287,391678,441104,505032,31173,70279,55519,246988,6809,97538,192739,405939,129745,232253
