particle_size,sample,filter,dilution_factor,tech_rep,values
859.5,200,no,125,00,0
860.5,200,no,125,00,0
861.5,200,no,125,00,0
862.5,200,no,125,00,0
863.5,200,no,125,00,0
864.5,200,no,125,00,0
865.5,200,no,125,00,0
866.5,200,no,125,00,0
867.5,200,no,125,00,0
868.5,200,no,125,00,0
869.5,200,no,125,00,0
870.5,200,no,125,00,0
871.5,200,no,125,00,0
872.5,200,no,125,00,0
873.5,200,no,125,00,0
874.5,200,no,125,00,0
875.5,200,no,125,00,0
876.5,200,no,125,00,0
877.5,200,no,125,00,0
878.5,200,no,125,00,0
879.5,200,no,125,00,0
880.5,200,no,125,00,0
881.5,200,no,125,00,0
882.5,200,no,125,00,0
883.5,200,no,125,00,0
884.5,200,no,125,00,0
885.5,200,no,125,00,0
886.5,200,no,125,00,0
887.5,200,no,125,00,0
888.5,200,no,125,00,0
889.5,200,no,125,00,0
890.5,200,no,125,00,0
891.5,200,no,125,00,0
892.5,200,no,125,00,0
893.5,200,no,125,00,0
894.5,200,no,125,00,0
895.5,200,no,125,00,0
896.5,200,no,125,00,0
897.5,200,no,125,00,0
898.5,200,no,125,00,0
899.5,200,no,125,00,0
900.5,200,no,125,00,0
901.5,200,no,125,00,0
902.5,200,no,125,00,0
903.5,200,no,125,00,0
904.5,200,no,125,00,0
905.5,200,no,125,00,0
906.5,200,no,125,00,0
907.5,200,no,125,00,0
908.5,200,no,125,00,0
909.5,200,no,125,00,0
910.5,200,no,125,00,0
911.5,200,no,125,00,0
912.5,200,no,125,00,0
913.5,200,no,125,00,0
914.5,200,no,125,00,0
915.5,200,no,125,00,0
916.5,200,no,125,00,0
917.5,200,no,125,00,0
918.5,200,no,125,00,0
919.5,200,no,125,00,0
920.5,200,no,125,00,0
921.5,200,no,125,00,0
922.5,200,no,125,00,0
923.5,200,no,125,00,0
924.5,200,no,125,00,0
925.5,200,no,125,00,0
926.5,200,no,125,00,0
927.5,200,no,125,00,0
928.5,200,no,125,00,0
929.5,200,no,125,00,0
930.5,200,no,125,00,0
931.5,200,no,125,00,0
932.5,200,no,125,00,0
933.5,200,no,125,00,0
934.5,200,no,125,00,0
935.5,200,no,125,00,0
936.5,200,no,125,00,0
937.5,200,no,125,00,0
938.5,200,no,125,00,0
939.5,200,no,125,00,0
940.5,200,no,125,00,0
941.5,200,no,125,00,0
942.5,200,no,125,00,0
943.5,200,no,125,00,0
944.5,200,no,125,00,0
945.5,200,no,125,00,0
946.5,200,no,125,00,0
947.5,200,no,125,00,0
948.5,200,no,125,00,0
949.5,200,no,125,00,0
950.5,200,no,125,00,0
951.5,200,no,125,00,0
952.5,200,no,125,00,0
953.5,200,no,125,00,0
954.5,200,no,125,00,0
955.5,200,no,125,00,0
956.5,200,no,125,00,0
957.5,200,no,125,00,0
958.5,200,no,125,00,0
959.5,200,no,125,00,0
960.5,200,no,125,00,0
961.5,200,no,125,00,0
962.5,200,no,125,00,0
963.5,200,no,125,00,0
964.5,200,no,125,00,0
965.5,200,no,125,00,0
966.5,200,no,125,00,0
967.5,200,no,125,00,0
968.5,200,no,125,00,0
969.5,200,no,125,00,0
970.5,200,no,125,00,0
971.5,200,no,125,00,0
972.5,200,no,125,00,0
973.5,200,no,125,00,0
974.5,200,no,125,00,0
975.5,200,no,125,00,0
976.5,200,no,125,00,0
977.5,200,no,125,00,0
978.5,200,no,125,00,0
979.5,200,no,125,00,0
980.5,200,no,125,00,0
981.5,200,no,125,00,0
982.5,200,no,125,00,0
983.5,200,no,125,00,0
984.5,200,no,125,00,0
985.5,200,no,125,00,0
986.5,200,no,125,00,0
987.5,200,no,125,00,0
988.5,200,no,125,00,0
989.5,200,no,125,00,0
990.5,200,no,125,00,0
991.5,200,no,125,00,0
992.5,200,no,125,00,0
993.5,200,no,125,00,0
994.5,200,no,125,00,0
995.5,200,no,125,00,0
996.5,200,no,125,00,0
997.5,200,no,125,00,0
998.5,200,no,125,00,0
999.5,200,no,125,00,0
0.5,200,no,125,01,0
1.5,200,no,125,01,0
2.5,200,no,125,01,0
3.5,200,no,125,01,0
4.5,200,no,125,01,0
5.5,200,no,125,01,0
6.5,200,no,125,01,0
7.5,200,no,125,01,0
8.5,200,no,125,01,0
9.5,200,no,125,01,0
10.5,200,no,125,01,0
11.5,200,no,125,01,0
12.5,200,no,125,01,0
13.5,200,no,125,01,0
14.5,200,no,125,01,0
15.5,200,no,125,01,0
16.5,200,no,125,01,0
17.5,200,no,125,01,0
18.5,200,no,125,01,0
19.5,200,no,125,01,0
20.5,200,no,125,01,0
21.5,200,no,125,01,0
22.5,200,no,125,01,0
23.5,200,no,125,01,0
24.5,200,no,125,01,0
25.5,200,no,125,01,0
26.5,200,no,125,01,0
27.5,200,no,125,01,0
28.5,200,no,125,01,0
29.5,200,no,125,01,0
30.5,200,no,125,01,0
31.5,200,no,125,01,0
32.5,200,no,125,01,0
33.5,200,no,125,01,0
34.5,200,no,125,01,0
35.5,200,no,125,01,0
36.5,200,no,125,01,0
37.5,200,no,125,01,0
38.5,200,no,125,01,0
39.5,200,no,125,01,0
40.5,200,no,125,01,0
41.5,200,no,125,01,0
42.5,200,no,125,01,0
43.5,200,no,125,01,0
44.5,200,no,125,01,0
45.5,200,no,125,01,0
46.5,200,no,125,01,0
47.5,200,no,125,01,0
48.5,200,no,125,01,0
49.5,200,no,125,01,0
50.5,200,no,125,01,0
51.5,200,no,125,01,3
52.5,200,no,125,01,22
53.5,200,no,125,01,121
54.5,200,no,125,01,506
55.5,200,no,125,01,1647
56.5,200,no,125,01,4228
57.5,200,no,125,01,8626
58.5,200,no,125,01,14109
59.5,200,no,125,01,18660
60.5,200,no,125,01,20123
61.5,200,no,125,01,17845
62.5,200,no,125,01,13121
63.5,200,no,125,01,8066
64.5,200,no,125,01,4180
65.5,200,no,125,01,1841
66.5,200,no,125,01,695
67.5,200,no,125,01,227
68.5,200,no,125,01,65
69.5,200,no,125,01,16
70.5,200,no,125,01,4
71.5,200,no,125,01,0
72.5,200,no,125,01,0
73.5,200,no,125,01,0
74.5,200,no,125,01,0
75.5,200,no,125,01,0
76.5,200,no,125,01,0
77.5,200,no,125,01,0
78.5,200,no,125,01,0
79.5,200,no,125,01,0
80.5,200,no,125,01,0
81.5,200,no,125,01,0
82.5,200,no,125,01,0
83.5,200,no,125,01,0
84.5,200,no,125,01,0
85.5,200,no,125,01,0
86.5,200,no,125,01,0
87.5,200,no,125,01,0
88.5,200,no,125,01,0
89.5,200,no,125,01,0
90.5,200,no,125,01,0
91.5,200,no,125,01,0
92.5,200,no,125,01,0
93.5,200,no,125,01,0
94.5,200,no,125,01,0
95.5,200,no,125,01,0
96.5,200,no,125,01,0
97.5,200,no,125,01,0
98.5,200,no,125,01,0
99.5,200,no,125,01,0
100.5,200,no,125,01,0
101.5,200,no,125,01,0
102.5,200,no,125,01,0
103.5,200,no,125,01,0
104.5,200,no,125,01,0
105.5,200,no,125,01,0
106.5,200,no,125,01,0
107.5,200,no,125,01,0
108.5,200,no,125,01,0
109.5,200,no,125,01,0
110.5,200,no,125,01,0
111.5,200,no,125,01,0
112.5,200,no,125,01,0
113.5,200,no,125,01,0
114.5,200,no,125,01,0
115.5,200,no,125,01,0
116.5,200,no,125,01,0
117.5,200,no,125,01,0
118.5,200,no,125,01,0
119.5,200,no,125,01,0
120.5,200,no,125,01,0
121.5,200,no,125,01,0
122.5,200,no,125,01,0
123.5,200,no,125,01,0
124.5,200,no,125,01,0
125.5,200,no,125,01,0
126.5,200,no,125,01,0
127.5,200,no,125,01,0
128.5,200,no,125,01,0
129.5,200,no,125,01,0
130.5,200,no,125,01,2
131.5,200,no,125,01,13
132.5,200,no,125,01,62
133.5,200,no,125,01,250
134.5,200,no,125,01,875
135.5,200,no,125,01,2648
136.5,200,no,125,01,6983
137.5,200,no,125,01,16154
138.5,200,no,125,01,33027
139.5,200,no,125,01,60179
140.5,200,no,125,01,98622
141.5,200,no,125,01,146758
142.5,200,no,125,01,200268
143.5,200,no,125,01,253128
144.5,200,no,125,01,299307
145.5,200,no,125,01,334345
146.5,200,no,125,01,356203
147.5,200,no,125,01,365223
148.5,200,no,125,01,363481
149.5,200,no,125,01,353918
150.5,200,no,125,01,339587
151.5,200,no,125,01,323174
152.5,200,no,125,01,306784
153.5,200,no,125,01,291922
154.5,200,no,125,01,279593
155.5,200,no,125,01,270434
156.5,200,no,125,01,264855
157.5,200,no,125,01,263146
158.5,200,no,125,01,265572
159.5,200,no,125,01,272441
160.5,200,no,125,01,284150
161.5,200,no,125,01,301229
162.5,200,no,125,01,324374
163.5,200,no,125,01,354471
164.5,200,no,125,01,392627
165.5,200,no,125,01,440183
166.5,200,no,125,01,498735
167.5,200,no,125,01,570128
168.5,200,no,125,01,656444
169.5,200,no,125,01,759958
170.5,200,no,125,01,883063
171.5,200,no,125,01,1028148
172.5,200,no,125,01,1197432
173.5,200,no,125,01,1392737
174.5,200,no,125,01,1615210
175.5,200,no,125,01,1865003
176.5,200,no,125,01,2140928
177.5,200,no,125,01,2440123
178.5,200,no,125,01,2757771
179.5,200,no,125,01,3086922
180.5,200,no,125,01,3418483
181.5,200,no,125,01,3741413
182.5,200,no,125,01,4043160
183.5,200,no,125,01,4310347
184.5,200,no,125,01,4529668
185.5,200,no,125,01,4688934
186.5,200,no,125,01,4778146
187.5,200,no,125,01,4790480
188.5,200,no,125,01,4723047
189.5,200,no,125,01,4577310
190.5,200,no,125,01,4359086
191.5,200,no,125,01,4078119
192.5,200,no,125,01,3747268
193.5,200,no,125,01,3381418
194.5,200,no,125,01,2996238
195.5,200,no,125,01,2606967
196.5,200,no,125,01,2227336
197.5,200,no,125,01,1868767
198.5,200,no,125,01,1539885
199.5,200,no,125,01,1246356
200.5,200,no,125,01,991023
201.5,200,no,125,01,774257
202.5,200,no,125,01,594460
203.5,200,no,125,01,448612
204.5,200,no,125,01,332812
205.5,200,no,125,01,242755
206.5,200,no,125,01,174113
207.5,200,no,125,01,122806
208.5,200,no,125,01,85184
209.5,200,no,125,01,58109
210.5,200,no,125,01,38981
211.5,200,no,125,01,25712
212.5,200,no,125,01,16673
213.5,200,no,125,01,10627
214.5,200,no,125,01,6656
215.5,200,no,125,01,4095
216.5,200,no,125,01,2474
217.5,200,no,125,01,1467
218.5,200,no,125,01,853
219.5,200,no,125,01,486
220.5,200,no,125,01,272
221.5,200,no,125,01,149
222.5,200,no,125,01,80
223.5,200,no,125,01,42
224.5,200,no,125,01,21
225.5,200,no,125,01,11
226.5,200,no,125,01,5
227.5,200,no,125,01,2
228.5,200,no,125,01,1
229.5,200,no,125,01,0
230.5,200,no,125,01,0
231.5,200,no,125,01,0
232.5,200,no,125,01,0
233.5,200,no,125,01,0
234.5,200,no,125,01,0
235.5,200,no,125,01,0
236.5,200,no,125,01,0
237.5,200,no,125,01,0
238.5,200,no,125,01,0
239.5,200,no,125,01,0
240.5,200,no,125,01,0
241.5,200,no,125,01,0
242.5,200,no,125,01,0
243.5,200,no,125,01,0
244.5,200,no,125,01,0
245.5,200,no,125,01,0
246.5,200,no,125,01,0
247.5,200,no,125,01,0
248.5,200,no,125,01,0
249.5,200,no,125,01,0
250.5,200,no,125,01,0
251.5,200,no,125,01,0
252.5,200,no,125,01,0
253.5,200,no,125,01,0
254.5,200,no,125,01,0
255.5,200,no,125,01,0
256.5,200,no,125,01,0
257.5,200,no,125,01,0
258.5,200,no,125,01,0
259.5,200,no,125,01,0
260.5,200,no,125,01,0
261.5,200,no,125,01,0
262.5,200,no,125,01,0
263.5,200,no,125,01,0
264.5,200,no,125,01,0
265.5,200,no,125,01,0
266.5,200,no,125,01,0
267.5,200,no,125,01,0
268.5,200,no,125,01,0
269.5,200,no,125,01,0
270.5,200,no,125,01,0
271.5,200,no,125,01,0
272.5,200,no,125,01,0
273.5,200,no,125,01,0
274.5,200,no,125,01,0
275.5,200,no,125,01,0
276.5,200,no,125,01,0
277.5,200,no,125,01,0
278.5,200,no,125,01,0
279.5,200,no,125,01,0
280.5,200,no,125,01,0
281.5,200,no,125,01,0
282.5,200,no,125,01,0
283.5,200,no,125,01,0
284.5,200,no,125,01,0
285.5,200,no,125,01,0
286.5,200,no,125,01,0
287.5,200,no,125,01,0
288.5,200,no,125,01,0
289.5,200,no,125,01,0
290.5,200,no,125,01,0
291.5,200,no,125,01,0
292.5,200,no,125,01,0
293.5,200,no,125,01,0
294.5,200,no,125,01,0
295.5,200,no,125,01,0
296.5,200,no,125,01,0
297.5,200,no,125,01,0
298.5,200,no,125,01,0
299.5,200,no,125,01,0
300.5,200,no,125,01,0
301.5,200,no,125,01,0
302.5,200,no,125,01,0
303.5,200,no,125,01,0
304.5,200,no,125,01,0
305.5,200,no,125,01,0
306.5,200,no,125,01,0
307.5,200,no,125,01,0
308.5,200,no,125,01,0
309.5,200,no,125,01,0
310.5,200,no,125,01,0
311.5,200,no,125,01,0
312.5,200,no,125,01,0
313.5,200,no,125,01,0
314.5,200,no,125,01,0
315.5,200,no,125,01,0
316.5,200,no,125,01,0
317.5,200,no,125,01,0
318.5,200,no,125,01,0
319.5,200,no,125,01,0
320.5,200,no,125,01,0
321.5,200,no,125,01,0
322.5,200,no,125,01,0
323.5,200,no,125,01,0
324.5,200,no,125,01,0
325.5,200,no,125,01,0
326.5,200,no,125,01,0
327.5,200,no,125,01,0
328.5,200,no,125,01,0
329.5,200,no,125,01,0
330.5,200,no,125,01,0
331.5,200,no,125,01,0
332.5,200,no,125,01,0
333.5,200,no,125,01,0
334.5,200,no,125,01,0
335.5,200,no,125,01,0
336.5,200,no,125,01,0
337.5,200,no,125,01,0
338.5,200,no,125,01,0
339.5,200,no,125,01,0
340.5,200,no,125,01,0
341.5,200,no,125,01,1
342.5,200,no,125,01,2
343.5,200,no,125,01,5
344.5,200,no,125,01,9
345.5,200,no,125,01,19
346.5,200,no,125,01,37
347.5,200,no,125,01,70
348.5,200,no,125,01,130
349.5,200,no,125,01,238
350.5,200,no,125,01,424
351.5,200,no,125,01,737
352.5,200,no,125,01,1250
353.5,200,no,125,01,2066
354.5,200,no,125,01,3329
355.5,200,no,125,01,5224
356.5,200,no,125,01,7983
357.5,200,no,125,01,11870
358.5,200,no,125,01,17170
359.5,200,no,125,01,24149
360.5,200,no,125,01,33011
361.5,200,no,125,01,43839
362.5,200,no,125,01,56541
363.5,200,no,125,01,70792
364.5,200,no,125,01,86015
365.5,200,no,125,01,101385
366.5,200,no,125,01,115888
367.5,200,no,125,01,128418
368.5,200,no,125,01,137913
369.5,200,no,125,01,143496
370.5,200,no,125,01,144615
371.5,200,no,125,01,141125
372.5,200,no,125,01,133322
373.5,200,no,125,01,121900
374.5,200,no,125,01,107847
375.5,200,no,125,01,92306
376.5,200,no,125,01,76415
377.5,200,no,125,01,61175
378.5,200,no,125,01,47353
379.5,200,no,125,01,35435
380.5,200,no,125,01,25631
381.5,200,no,125,01,17919
382.5,200,no,125,01,12106
383.5,200,no,125,01,7903
384.5,200,no,125,01,4986
385.5,200,no,125,01,3039
386.5,200,no,125,01,1789
387.5,200,no,125,01,1018
388.5,200,no,125,01,559
389.5,200,no,125,01,297
390.5,200,no,125,01,152
391.5,200,no,125,01,76
392.5,200,no,125,01,36
393.5,200,no,125,01,17
394.5,200,no,125,01,7
395.5,200,no,125,01,3
396.5,200,no,125,01,1
397.5,200,no,125,01,0
398.5,200,no,125,01,0
399.5,200,no,125,01,0
400.5,200,no,125,01,0
401.5,200,no,125,01,0
402.5,200,no,125,01,0
403.5,200,no,125,01,0
404.5,200,no,125,01,0
405.5,200,no,125,01,0
406.5,200,no,125,01,0
407.5,200,no,125,01,0
408.5,200,no,125,01,0
409.5,200,no,125,01,0
410.5,200,no,125,01,0
411.5,200,no,125,01,0
412.5,200,no,125,01,0
413.5,200,no,125,01,0
414.5,200,no,125,01,0
415.5,200,no,125,01,0
416.5,200,no,125,01,0
417.5,200,no,125,01,0
418.5,200,no,125,01,0
419.5,200,no,125,01,0
420.5,200,no,125,01,0
421.5,200,no,125,01,0
422.5,200,no,125,01,0
423.5,200,no,125,01,0
424.5,200,no,125,01,0
425.5,200,no,125,01,0
426.5,200,no,125,01,0
427.5,200,no,125,01,0
428.5,200,no,125,01,0
429.5,200,no,125,01,0
430.5,200,no,125,01,0
431.5,200,no,125,01,0
432.5,200,no,125,01,0
433.5,200,no,125,01,0
434.5,200,no,125,01,0
435.5,200,no,125,01,0
436.5,200,no,125,01,0
437.5,200,no,125,01,0
438.5,200,no,125,01,0
439.5,200,no,125,01,0
440.5,200,no,125,01,0
441.5,200,no,125,01,0
442.5,200,no,125,01,0
443.5,200,no,125,01,0
444.5,200,no,125,01,0
445.5,200,no,125,01,0
446.5,200,no,125,01,0
447.5,200,no,125,01,0
448.5,200,no,125,01,0
449.5,200,no,125,01,0
450.5,200,no,125,01,0
451.5,200,no,125,01,0
452.5,200,no,125,01,0
453.5,200,no,125,01,0
454.5,200,no,125,01,0
455.5,200,no,125,01,0
456.5,200,no,125,01,0
457.5,200,no,125,01,0
458.5,200,no,125,01,0
459.5,200,no,125,01,0
460.5,200,no,125,01,0
461.5,200,no,125,01,0
462.5,200,no,125,01,0
463.5,200,no,125,01,0
464.5,200,no,125,01,0
465.5,200,no,125,01,0
466.5,200,no,125,01,0
467.5,200,no,125,01,0
468.5,200,no,125,01,0
469.5,200,no,125,01,0
470.5,200,no,125,01,0
471.5,200,no,125,01,0
472.5,200,no,125,01,0
473.5,200,no,125,01,0
474.5,200,no,125,01,0
475.5,200,no,125,01,0
476.5,200,no,125,01,0
477.5,200,no,125,01,0
478.5,200,no,125,01,0
479.5,200,no,125,01,0
480.5,200,no,125,01,0
481.5,200,no,125,01,0
482.5,200,no,125,01,0
483.5,200,no,125,01,0
484.5,200,no,125,01,0
485.5,200,no,125,01,0
486.5,200,no,125,01,0
487.5,200,no,125,01,0
488.5,200,no,125,01,0
489.5,200,no,125,01,0
490.5,200,no,125,01,0
491.5,200,no,125,01,0
492.5,200,no,125,01,0
493.5,200,no,125,01,0
494.5,200,no,125,01,0
495.5,200,no,125,01,0
496.5,200,no,125,01,0
497.5,200,no,125,01,0
498.5,200,no,125,01,0
499.5,200,no,125,01,0
500.5,200,no,125,01,0
501.5,200,no,125,01,0
502.5,200,no,125,01,0
503.5,200,no,125,01,0
504.5,200,no,125,01,0
505.5,200,no,125,01,0
506.5,200,no,125,01,0
507.5,200,no,125,01,0
508.5,200,no,125,01,0
509.5,200,no,125,01,0
510.5,200,no,125,01,0
511.5,200,no,125,01,0
512.5,200,no,125,01,0
513.5,200,no,125,01,0
514.5,200,no,125,01,0
515.5,200,no,125,01,0
516.5,200,no,125,01,0
517.5,200,no,125,01,0
518.5,200,no,125,01,0
519.5,200,no,125,01,0
520.5,200,no,125,01,0
521.5,200,no,125,01,0
522.5,200,no,125,01,0
523.5,200,no,125,01,0
524.5,200,no,125,01,0
525.5,200,no,125,01,0
526.5,200,no,125,01,0
527.5,200,no,125,01,0
528.5,200,no,125,01,0
529.5,200,no,125,01,0
530.5,200,no,125,01,0
531.5,200,no,125,01,0
532.5,200,no,125,01,0
533.5,200,no,125,01,0
534.5,200,no,125,01,0
535.5,200,no,125,01,0
536.5,200,no,125,01,0
537.5,200,no,125,01,0
538.5,200,no,125,01,0
539.5,200,no,125,01,0
540.5,200,no,125,01,0
541.5,200,no,125,01,0
542.5,200,no,125,01,0
543.5,200,no,125,01,0
544.5,200,no,125,01,0
545.5,200,no,125,01,0
546.5,200,no,125,01,0
547.5,200,no,125,01,0
548.5,200,no,125,01,0
549.5,200,no,125,01,0
550.5,200,no,125,01,0
551.5,200,no,125,01,0
552.5,200,no,125,01,0
553.5,200,no,125,01,0
554.5,200,no,125,01,0
555.5,200,no,125,01,0
556.5,200,no,125,01,0
557.5,200,no,125,01,0
558.5,200,no,125,01,0
559.5,200,no,125,01,0
560.5,200,no,125,01,0
561.5,200,no,125,01,0
562.5,200,no,125,01,0
563.5,200,no,125,01,0
564.5,200,no,125,01,0
565.5,200,no,125,01,0
566.5,200,no,125,01,0
567.5,200,no,125,01,0
568.5,200,no,125,01,0
569.5,200,no,125,01,0
570.5,200,no,125,01,0
571.5,200,no,125,01,0
572.5,200,no,125,01,0
573.5,200,no,125,01,0
574.5,200,no,125,01,0
575.5,200,no,125,01,0
576.5,200,no,125,01,0
577.5,200,no,125,01,0
578.5,200,no,125,01,0
579.5,200,no,125,01,0
580.5,200,no,125,01,0
581.5,200,no,125,01,0
582.5,200,no,125,01,0
583.5,200,no,125,01,0
584.5,200,no,125,01,0
585.5,200,no,125,01,0
586.5,200,no,125,01,0
587.5,200,no,125,01,0
588.5,200,no,125,01,0
589.5,200,no,125,01,0
590.5,200,no,125,01,0
591.5,200,no,125,01,0
592.5,200,no,125,01,0
593.5,200,no,125,01,0
594.5,200,no,125,01,0
595.5,200,no,125,01,0
596.5,200,no,125,01,0
597.5,200,no,125,01,0
598.5,200,no,125,01,0
599.5,200,no,125,01,0
600.5,200,no,125,01,0
601.5,200,no,125,01,0
602.5,200,no,125,01,0
603.5,200,no,125,01,0
604.5,200,no,125,01,0
605.5,200,no,125,01,0
606.5,200,no,125,01,0
607.5,200,no,125,01,0
608.5,200,no,125,01,0
609.5,200,no,125,01,0
610.5,200,no,125,01,0
611.5,200,no,125,01,0
612.5,200,no,125,01,0
613.5,200,no,125,01,0
614.5,200,no,125,01,0
615.5,200,no,125,01,0
616.5,200,no,125,01,0
617.5,200,no,125,01,0
618.5,200,no,125,01,0
619.5,200,no,125,01,0
620.5,200,no,125,01,0
621.5,200,no,125,01,0
622.5,200,no,125,01,0
623.5,200,no,125,01,0
624.5,200,no,125,01,0
625.5,200,no,125,01,0
626.5,200,no,125,01,0
627.5,200,no,125,01,0
628.5,200,no,125,01,0
629.5,200,no,125,01,0
630.5,200,no,125,01,0
631.5,200,no,125,01,0
632.5,200,no,125,01,0
633.5,200,no,125,01,0
634.5,200,no,125,01,0
635.5,200,no,125,01,0
636.5,200,no,125,01,0
637.5,200,no,125,01,0
638.5,200,no,125,01,0
639.5,200,no,125,01,0
640.5,200,no,125,01,0
641.5,200,no,125,01,0
642.5,200,no,125,01,0
643.5,200,no,125,01,0
644.5,200,no,125,01,0
645.5,200,no,125,01,0
646.5,200,no,125,01,0
647.5,200,no,125,01,0
648.5,200,no,125,01,0
649.5,200,no,125,01,0
650.5,200,no,125,01,0
651.5,200,no,125,01,0
652.5,200,no,125,01,0
653.5,200,no,125,01,0
654.5,200,no,125,01,0
655.5,200,no,125,01,0
656.5,200,no,125,01,0
657.5,200,no,125,01,0
658.5,200,no,125,01,0
659.5,200,no,125,01,0
660.5,200,no,125,01,0
661.5,200,no,125,01,0
662.5,200,no,125,01,0
663.5,200,no,125,01,0
664.5,200,no,125,01,0
665.5,200,no,125,01,0
666.5,200,no,125,01,0
667.5,200,no,125,01,0
668.5,200,no,125,01,0
669.5,200,no,125,01,0
670.5,200,no,125,01,0
671.5,200,no,125,01,0
672.5,200,no,125,01,0
673.5,200,no,125,01,0
674.5,200,no,125,01,0
675.5,200,no,125,01,0
676.5,200,no,125,01,0
677.5,200,no,125,01,0
678.5,200,no,125,01,0
679.5,200,no,125,01,0
680.5,200,no,125,01,0
681.5,200,no,125,01,0
682.5,200,no,125,01,0
683.5,200,no,125,01,0
684.5,200,no,125,01,0
685.5,200,no,125,01,0
686.5,200,no,125,01,0
687.5,200,no,125,01,0
688.5,200,no,125,01,0
689.5,200,no,125,01,0
690.5,200,no,125,01,0
691.5,200,no,125,01,0
692.5,200,no,125,01,0
693.5,200,no,125,01,0
694.5,200,no,125,01,0
695.5,200,no,125,01,0
696.5,200,no,125,01,0
697.5,200,no,125,01,0
698.5,200,no,125,01,0
699.5,200,no,125,01,0
700.5,200,no,125,01,0
701.5,200,no,125,01,0
702.5,200,no,125,01,0
703.5,200,no,125,01,0
704.5,200,no,125,01,0
705.5,200,no,125,01,0
706.5,200,no,125,01,0
707.5,200,no,125,01,0
708.5,200,no,125,01,0
709.5,200,no,125,01,0
710.5,200,no,125,01,0
711.5,200,no,125,01,0
712.5,200,no,125,01,0
713.5,200,no,125,01,0
714.5,200,no,125,01,0
715.5,200,no,125,01,0
716.5,200,no,125,01,0
717.5,200,no,125,01,0
718.5,200,no,125,01,0
719.5,200,no,125,01,0
720.5,200,no,125,01,0
721.5,200,no,125,01,0
722.5,200,no,125,01,0
723.5,200,no,125,01,0
724.5,200,no,125,01,0
725.5,200,no,125,01,0
726.5,200,no,125,01,0
727.5,200,no,125,01,0
728.5,200,no,125,01,0
729.5,200,no,125,01,0
730.5,200,no,125,01,0
731.5,200,no,125,01,0
732.5,200,no,125,01,0
733.5,200,no,125,01,0
734.5,200,no,125,01,0
735.5,200,no,125,01,0
736.5,200,no,125,01,0
737.5,200,no,125,01,0
738.5,200,no,125,01,0
739.5,200,no,125,01,0
740.5,200,no,125,01,0
741.5,200,no,125,01,0
742.5,200,no,125,01,0
743.5,200,no,125,01,0
744.5,200,no,125,01,0
745.5,200,no,125,01,0
746.5,200,no,125,01,0
747.5,200,no,125,01,0
748.5,200,no,125,01,0
749.5,200,no,125,01,0
750.5,200,no,125,01,0
751.5,200,no,125,01,0
752.5,200,no,125,01,0
753.5,200,no,125,01,0
754.5,200,no,125,01,0
755.5,200,no,125,01,0
756.5,200,no,125,01,0
757.5,200,no,125,01,0
758.5,200,no,125,01,0
759.5,200,no,125,01,0
760.5,200,no,125,01,0
761.5,200,no,125,01,0
762.5,200,no,125,01,0
763.5,200,no,125,01,0
764.5,200,no,125,01,0
765.5,200,no,125,01,0
766.5,200,no,125,01,0
767.5,200,no,125,01,0
768.5,200,no,125,01,0
769.5,200,no,125,01,0
770.5,200,no,125,01,0
771.5,200,no,125,01,0
772.5,200,no,125,01,0
773.5,200,no,125,01,0
774.5,200,no,125,01,0
775.5,200,no,125,01,0
776.5,200,no,125,01,0
777.5,200,no,125,01,0
778.5,200,no,125,01,0
779.5,200,no,125,01,0
780.5,200,no,125,01,0
781.5,200,no,125,01,0
782.5,200,no,125,01,0
783.5,200,no,125,01,0
784.5,200,no,125,01,0
785.5,200,no,125,01,0
786.5,200,no,125,01,0
787.5,200,no,125,01,0
788.5,200,no,125,01,0
789.5,200,no,125,01,0
790.5,200,no,125,01,0
791.5,200,no,125,01,0
792.5,200,no,125,01,0
793.5,200,no,125,01,0
794.5,200,no,125,01,0
795.5,200,no,125,01,0
796.5,200,no,125,01,0
797.5,200,no,125,01,0
798.5,200,no,125,01,0
799.5,200,no,125,01,0
800.5,200,no,125,01,0
801.5,200,no,125,01,0
802.5,200,no,125,01,0
803.5,200,no,125,01,0
804.5,200,no,125,01,0
805.5,200,no,125,01,0
806.5,200,no,125,01,0
807.5,200,no,125,01,0
808.5,200,no,125,01,0
809.5,200,no,125,01,0
810.5,200,no,125,01,0
811.5,200,no,125,01,0
812.5,200,no,125,01,0
813.5,200,no,125,01,0
814.5,200,no,125,01,0
815.5,200,no,125,01,0
816.5,200,no,125,01,0
817.5,200,no,125,01,0
818.5,200,no,125,01,0
819.5,200,no,125,01,0
820.5,200,no,125,01,0
821.5,200,no,125,01,0
822.5,200,no,125,01,0
823.5,200,no,125,01,0
824.5,200,no,125,01,0
825.5,200,no,125,01,0
826.5,200,no,125,01,0
827.5,200,no,125,01,0
828.5,200,no,125,01,0
829.5,200,no,125,01,0
830.5,200,no,125,01,0
831.5,200,no,125,01,0
832.5,200,no,125,01,0
833.5,200,no,125,01,0
834.5,200,no,125,01,0
835.5,200,no,125,01,0
836.5,200,no,125,01,0
837.5,200,no,125,01,0
838.5,200,no,125,01,0
839.5,200,no,125,01,0
840.5,200,no,125,01,0
841.5,200,no,125,01,0
842.5,200,no,125,01,0
843.5,200,no,125,01,0
844.5,200,no,125,01,0
